suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
uicontrol,0.900,Show referenced resources,topics/wsdl-outline-view.dita,179,uicontrol/dt-convention,0.900,0.040,0.340,uicontrol,[[Show referenced resources]] || Opens the Referenced/Dependent Resources view that displays the references for the currently selected resource.
uicontrol,0.900,Transformer,topics/xquery-execution-basex.dita,46,any/emphasis,0.900,0.070,0.630,uicontrol,"Now that the XQJ connection is configured, open the XQuery file you want to execute in and create an . In the [[Transformer]] drop-down menu, select the name of the XQJ connection you created. Apply the transformation scenario and the XQuery will be executed."
uicontrol,0.900,Show referenced resources,topics/xslt-outline.dita,172,uicontrol/dt-convention,0.900,0.040,0.330,uicontrol,[[Show referenced resources]] || Opens the Referenced/Dependent Resources view that displays the references for the currently selected resource.
uicontrol,0.890,AI Positron,ai/cf-ai-positron.dita,6,any/emphasis,0.890,0.060,0.180,uicontrol,"Oxygen Content Fusion offers a plugin to integrate an [[AI Positron]] pane that provides an advanced solution for using AI assistance to enhance the documentation content creation process. By leveraging the power of AI platforms, the AI Positron streamlines and enhances the writing experience by providing a variety of helpful AI-based actions and features, ways to chat and refine responses, and mu"
uicontrol,0.890,Elements,dev_guide/customizing_the_content_completion.dita,35,any/emphasis,0.890,0.100,0.330,uicontrol,"Customize how the element names are presented in the Outline view, [[Elements]] view, and Content Completion Assistant."
uicontrol,0.890,DITA Maps Manager,dev_guide/customizing_the_dita_maps_manager_view.dita,46,any/emphasis,0.890,0.060,0.180,uicontrol,JavaScript-based plugin that customizes the icons and text presented for a DITA map that is open in the [[DITA Maps Manager]] view: .
uicontrol,0.890,Search Filter,reusables/topics/reusables-author-for-dita.dita,563,any/emphasis,0.890,0.040,0.210,uicontrol,[[Search Filter]] - You can enter text in the filter field at the top of the dialog box to filter the list and search for specific keys.
uicontrol,0.890,combobox,reusables/topics/reusables-editor-variables.dita,292,any/emphasis,0.890,0.040,0.880,uicontrol,"[[combobox]] || Format: ${ask('message', combobox, ('real_value1':'rendered_value1';...;'real_valueN':'rendered_valueN'), 'default')}"
uicontrol,0.890,Print Preview,rules/styleguide/specificGrammarRulesWordsPhrases.dita,176,uicontrol/label+noun,0.890,0.070,0.210,uicontrol,"Example of ""to either"": You can use this API to either print the document or show the [[Print Preview]] dialog box.. [Notice that by using ""to either"" you do not need a second ""to"" before the second clause to make the sentence grammatically correct.]"
uicontrol,0.890,"""Dialog Box""",rules/styleguide/useSpecificWords.dita,24,any/emphasis,0.890,0.100,0.250,uicontrol,"[[""Dialog Box""]] vs. ""Dialog"" || Rule: Use ""dialog box"" instead of ""dialog""."
uicontrol,0.890,"""Dialog Box""",rules/styleguide/useSpecificWords.dita,24,any/emphasis,0.890,0.100,0.270,uicontrol,"[[""Dialog Box""]] vs. ""Dialog"" || Rule: Use ""dialog box"" instead of ""dialog""."
uicontrol,0.890,"""Drop-Down Menu""",rules/styleguide/useSpecificWords.dita,28,any/emphasis,0.890,0.070,0.200,uicontrol,"[[""Drop-Down Menu""]] vs. ""Combo Box || Rule: Use ""drop-down menu"" or ""drop-down list"" when referring to composite buttons that include submenus."
uicontrol,0.890,"""Drop-Down Menu""",rules/styleguide/useSpecificWords.dita,28,any/emphasis,0.890,0.070,0.210,uicontrol,"[[""Drop-Down Menu""]] vs. ""Combo Box || Rule: Use ""drop-down menu"" or ""drop-down list"" when referring to composite buttons that include submenus."
uicontrol,0.890,Edit in Author Mode,topics/CF-dita-map-tree-editor.dita,79,uicontrol/dt-convention,0.890,0.030,0.310,uicontrol,[[Edit in Author Mode]] || Switches to the Author visual editing mode.
uicontrol,0.890,Download,topics/CF-dita-map-tree-editor.dita,75,uicontrol/dt-convention,0.890,0.090,0.450,uicontrol,[[Download]] || Downloads the currently edited DITA map.
uicontrol,0.890,Edit Topic Content,topics/WA-dita-map-doc-type.dita,76,uicontrol/dt-convention,0.890,0.040,0.230,uicontrol,"[[Edit Topic Content]] (BETA) [For Git Integrations][Available in Project Workspaces] || Displays the map with all of the topic content expanded in one document. Unlike View Topic Content, the topic content is editable. When editing a DITA map in this mode, the editor provides actions for both editing topic content and editing map content. When you commit or save the map, all the modified topics a"
uicontrol,0.890,Task List Panel,topics/ai-translator-add-on.dita,126,any/emphasis,0.890,0.300,0.330,uicontrol,[[Task List Panel]]
uicontrol,0.890,Enable quality checks & retries,topics/ai-translator-add-on.dita,511,any/emphasis,0.890,0.030,0.360,uicontrol,"[[Enable quality checks & retries]] - When checked, the system will run additional checks to verify translation quality. If a check fails, the system can retry the translation using alternative models. This may incur additional costs due to increased token usage. "
uicontrol,0.890,Subscription,topics/cf-organization-subscription.dita,6,any/emphasis,0.890,0.380,0.350,uicontrol,"The [[Subscription]] page in allows organization administrators to view and manage their organization's subscription status, monitor license usage, and handle subscription-related actions. This page provides comprehensive information about the current subscription state and available actions based on the subscription type and status."
uicontrol,0.890,In-place Attributes Editor,topics/custom-attribute-value-editor.dita,33,any/emphasis,0.890,0.050,0.430,uicontrol,The [[In-place Attributes Editor]] invoked in the Outline view.
uicontrol,0.890,Administration,topics/customizing-options.dita,111,uicontrol/label+noun,0.890,0.140,0.170,uicontrol,Set value to false to deactivate the framework validation option that appears in the [[Administration]] page for uploading frameworks. The default value is true. || validate.frameworks | Boolean
uicontrol,0.890,Modules,topics/debug-plugin-intelliJ.dita,27,any/emphasis,0.890,0.080,0.370,uicontrol,"In the MyPluginProject folder, create a folder called myPlugin. In this new folder, copy the plugin.xml file from the sample plugin. Modify the added plugin.xml to add a library reference to the directory where IntelliJ IDEA copies the compiled output. To find out where this directory is located, go to File Project Structure . Then select the [[Modules]] category and inspect the value of the Outpu"
uicontrol,0.890,Source Document View (XML),topics/debugging-layout.dita,34,any/emphasis,0.890,0.130,0.170,uicontrol,[[Source Document View (XML)]] - Displays and allows the editing of XML files (documents).
uicontrol,0.890,Table,topics/dg-configuring-author-menu.dita,72,any/emphasis,0.890,0.080,0.500,uicontrol,"When opening a test document for a custom framework in Author mode, the menu you created is displayed in between the Tools and the Document menus. The upper part of the menu contains generic Author mode actions (common to all document types) and the two actions created previously (with Insert table under the [[Table]] submenu)."
uicontrol,0.890,PDF Viewer Comments,topics/dcpp_how_to_style_tracked_changes_or_comments.dita,53,uicontrol/label+noun,0.890,0.310,0.500,uicontrol,No comments will be displayed in the [[PDF Viewer Comments]] view after this modification.
uicontrol,0.890,Invoke operation,topics/dg-operations-with-arguments.dita,233,any/emphasis,0.890,0.040,0.620,uicontrol,"Use the Java operation defined earlier to set the [[Invoke operation]] field. Click the Choose button, then select simple.documentation.framework.QueryDatabaseOperation. Once selected, the list of arguments is displayed. In the figure below the first argument, jdbc_driver, represents the class name of the MySQL JDBC driver. The connection string has the URL syntax: jdbc://<database_host>:<database"
uicontrol,0.890,XSL URL,topics/dg-transformation-scenarios.dita,63,any/emphasis,0.890,0.730,0.710,uicontrol,"Set the [[XSL URL]] field to path of your custom stylesheet (for example, ${framework}/xsl/mycustom.xsl)."
uicontrol,0.890,Save as,topics/dg-transformation-scenarios.dita,85,any/emphasis,0.890,0.700,0.840,uicontrol,Set the [[Save as]] field to ${cfd}/${cfn}.html. This means the transformation output file will have the name of the XML file and the html extension and will be stored in the same folder.
uicontrol,0.890,Edit Reference,topics/dita-maps-manager.dita,540,any/emphasis,0.890,0.020,0.310,uicontrol,"Opens the DITA map in the main editor area with content from all topic references, expanded in-place. Content from the referenced topics is presented as read-only and you have to use the contextual menu action [[Edit Reference]] to open the topic for editing."
uicontrol,0.890,Update additional authors,topics/dita-prolog-updater.dita,114,any/emphasis,0.890,0.030,0.520,uicontrol,"[[Update additional authors]] || When this option is selected, an additional author is set in the prolog when the document is saved. This option is only applicable for already existing documents."
uicontrol,0.890,keys,topics/dita-reusable-components-view.dita,35,any/emphasis,0.890,0.090,0.330,plain,"Keys - Displays all the [[keys]] that are defined in the root map and provides ways to easily insert references to them as cross reference links, key references, or variables. It includes a search field, some filtering and sorting options to help you find particular keys, and some contextual menu actions. It also supports drag and drop actions and double-clicking a key is the fastest way to insert"
uicontrol,0.890,Show all scenarios,topics/ditamap-run-dita-ot-integrator.dita,41,any/emphasis,0.890,0.030,0.380,uicontrol,"Select the Integrate/Install DITA-OT Plugins transformation scenario. If the integrator is not visible, select the [[Show all scenarios]] action that is available in the Settings drop-down menu."
uicontrol,0.890,Window,topics/editing-JSON5.dita,37,any/emphasis,0.890,0.040,0.360,uicontrol,"The Outline view for JSON5 documents displays the list of all the components of the document you are editing in a hierarchical (tree-like) representation. It is synchronized with the main editor so you can use the view to navigate to specific parts of the document and move or delete components. By default, it is displayed on the left side of the editor. If the view is not displayed, it can be open"
