suggested_element,score,text,file,line,source,p_uicontrol,p_filepath,p_codeph,choice,context
filepath,0.562,export,topics/export-repos.dita,54,any/emphasis,0.720,0.562,0.625,filepath,"By default, the SVN system only exports the content of the directory specified by the URL, and not the directory itself. Therefore, it is recommended to use the Browse button to select the [[export]] location so that the client will automatically append the name of the remote directory to the path of the selected directory."
filepath,0.562,lib,topics/xquery-execution-basex.dita,19,any/emphasis,0.213,0.562,0.825,filepath,"First of all, create an XQJ data source as described in . The BaseX XQJ API-specific files that must be added in the configuration dialog box are xqj-api-1.0.jar, xqj2-0.1.0.jar and basex-xqj-1.2.3.jar (the version names of the JAR file may differ). These libraries can be downloaded from xqj.net/basex/basex-xqj-1.2.3.zip. As an alternative, you can also find the libraries in the BaseX installation"
filepath,0.560,/externalAuthorActions,topics/dg-create-custom-actions.dita,184,filepath/path,0.278,0.560,0.705,filepath,"{framework_directory}[[/externalAuthorActions]] - If there are multiple framework subdirectories inside {framework_directory}, using this path structure will make the actions available to all of them."
filepath,0.558,Download Link,topics/wa-framework-plugins.dita,26,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-framework-plugins.dita,38,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-plugins.dita,20,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-plugins.dita,85,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-plugins.dita,112,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-plugins.dita,125,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-plugins.dita,140,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.558,Download Link,topics/wa-plugins.dita,163,any/emphasis,0.424,0.558,0.668,filepath,[[Download Link]]: 
filepath,0.557,layout,topics/preferences-application-layout.dita,153,any/emphasis,0.260,0.557,0.441,filepath,The changes you make to any layout are preserved between working sessions. The predefined [[layout]] files are saved in the preferences directory of .
filepath,0.551,-varfile,topics/eppo-installation-linux.dita,127,codeph/flag,0.315,0.551,0.844,filepath,"[[-varfile]] || Specifies the location of a response.varfile, normally to be used during an unattended installation."
filepath,0.551,-varfile,topics/eppo-installation-windows.dita,106,codeph/flag,0.315,0.551,0.844,filepath,"[[-varfile]] || Specifies the location of a response.varfile, normally to be used during an unattended installation."
filepath,0.550,Oxygen XML Editor/Author,topics/dita-to-webhelp-responsive-with-oxygen-feedback-from-authoring-to-publishing.dita,46,any/emphasis,0.167,0.550,0.710,filepath,Open and edit the DITA map and topics in [[Oxygen XML Editor/Author]].
filepath,0.537,rootMapDirURL,reusables/topics/reusables-editor-variables.dita,502,codeph/identifier,0.164,0.537,0.758,filepath,${[[rootMapDirURL]]} - Will be expanded to the current root map parent directory URL.
filepath,0.536,/,topics/xproc-API-external-engine.dita,73,any/emphasis,0.071,0.536,0.612,filepath,"A folder name (for example, lib/) that contains the libraries necessary to run this integration. Note that the folder name must end in a slash character ([[/]])."
filepath,0.533,response.varfile,topics/eppo-installation-linux.dita,243,any/emphasis,0.449,0.533,0.736,filepath,Variable Parameters (can be used in the [[response.varfile]] or from the command line) || The following variable parameters are supported in the response.varfile (or from the command line): autoVersionChecking Used for automatic version checking. Possible values are true (default) or false. checkNotifications Used to control checking for application-related news and events. Possible values are tru
filepath,0.530,file(s),topics/openapi-documentation-generator.dita,83,codeph/call,0.280,0.530,0.628,filepath,The path to the folder where the generated [[file(s)]] will be saved.
filepath,0.527,checked out,topics/check-out-working-copy.dita,35,any/emphasis,0.290,0.527,0.587,filepath,"The location of the repository directory to be [[checked out]].To check out an item that was deleted, moved, or replaced, you need to specify the original URL (before the item was removed) and use a peg revision at the end (for example, URL@rev1234). "
filepath,0.525,Chemistry,topics/preferences-css-processors.dita,35,any/emphasis,0.732,0.525,0.465,filepath,Use this option to select an external directory of a custom installation of the [[Chemistry]] processor.
filepath,0.521,external,topics/multiple-locations-commit.dita,15,any/emphasis,0.314,0.521,0.686,filepath,"When an external directory has modifications of its own, it is presented both as a parent item and as an item that you can select and commit. This is always the case for [[external]] files."
filepath,0.520,Memory file,topics/ai-translator-add-on.dita,349,any/emphasis,0.751,0.520,0.752,filepath,"[[Memory file]] – (Optional) Specify a translation memory file in TMX format to improve translation consistency and leverage previously translated segments. The TMX file must be valid according to the TMX 1.4b Specification. Using a valid TMX file allows the AI Translator to reuse existing translations for matching segments, ensuring greater accuracy, consistency, and efficiency in your translatio"
filepath,0.519,UnlimitedJCEPolicyJDK8,topics/handshake-failure.dita,28,any/emphasis,0.122,0.519,0.778,filepath,"To deploy it in , unpack the downloaded zip archive and move the two jar files (local_policy.jar and US_export_policy.jar) from [[UnlimitedJCEPolicyJDK8]] to the following directory, overwriting existing files: Windows - /jre/lib/security Linux - /jre/lib/security macOS - /jre.bundle/Contents/Home/jre/lib/security "
filepath,0.515,rootMapFile,reusables/topics/reusables-editor-variables.dita,490,codeph/identifier,0.160,0.515,0.805,filepath,${[[rootMapFile]]} - Will be expanded to the current root map file path.
filepath,0.513,Oxygen PDF Chemistry,topics/ditamap-pdf-css-html5.dita,89,any/emphasis,0.245,0.513,0.610,filepath,"css.processor.path.chemistry (if you are using the Oxygen PDF Chemistry processor) - Specifies the path to the [[Oxygen PDF Chemistry]] executable file that will be run to generate the PDF. If this parameter is not set, the transformation will use the processor specified in the CSS-based Processors preferences page."
filepath,0.511,htm,topics/edit-html-documents.dita,13,any/emphasis,0.131,0.511,0.895,filepath,"provides a special framework for editing HTML files (html or [[htm]] file extensions) with a variety of specialized editing features, including validation, content completion, syntax highlighting, HTML-specific actions, and more. You can edit HTML documents in Text or Author mode."
filepath,0.509,js,topics/how_to_use_jquery_in_webhelp_responsive_output.dita,26,any/emphasis,0.125,0.509,0.663,filepath,"In the [[js]] folder, create a file named custom.js."
filepath,0.508,collection('file:/C:/path/to/folder/?select=*.xml'),topics/running-xpath-expressions.dita,42,codeph/call,0.275,0.508,0.779,filepath,[[collection('file:/C:/path/to/folder/?select=*.xml')]]/*[not(//prolog)] - Finds a list of all XML files that do not contain any prolog elements.
filepath,0.508,Config file,topics/web-author-logs.dita,15,any/emphasis,0.351,0.508,0.614,filepath,"To locate the Log file where the logs are written, or the [[Config file]] used to configure logging, go to the Administration Page, and in the General tab, you can view the location of these files."
filepath,0.507,Config file,topics/webapp-admin-page.dita,124,any/emphasis,0.397,0.507,0.538,filepath,This section displays the location of the Log file or [[Config file]] that uses for logging purposes.
filepath,0.503,-oxy-pdf-meta-copyright-url,topics/ch_metadata.dita,114,codeph/flag,0.134,0.503,0.601,filepath,"[[-oxy-pdf-meta-copyright-url]] || These properties define the copyright metadata. Acrobat Reader Pro, for example, displays this in the Details tab of the File/Document Properties dialog box.meta[name='copyright'] { -oxy-pdf-meta-copyright: attr(content); -oxy-pdf-meta-copyrighted: copyrighted; -oxy-pdf-meta-copyright-url: ""https://my.company/copyright-notice.html""; }The -oxy-pdf-meta-copyright p"
filepath,0.495,RenderX XEP,topics/preferences-fo-processors.dita,100,any/emphasis,0.810,0.495,0.866,filepath,"If [[RenderX XEP]] is already installed on your computer, you can use this button to choose the XEP executable script (xep.bat for Windows, xep for Linux)."
filepath,0.492,IBM DB2,topics/configure-db2-datasource.dita,53,uicontrol/verb+label,0.174,0.492,0.829,filepath,Click the Add Files button and select the [[IBM DB2]] driver files from the archive that you downloaded and unzipped.
filepath,0.491,DocBook Targetset Map,topics/olink-links.dita,57,any/emphasis,0.237,0.491,0.753,filepath,includes a built-in new document template called [[DocBook Targetset Map]] available in the New document wizardNew from templates wizard that will help you get started.
filepath,0.490,rootMapDir,reusables/topics/reusables-editor-variables.dita,492,codeph/identifier,0.102,0.490,0.756,filepath,${[[rootMapDir]]} - Will be expanded to the current root map parent directory file path.
